"id","zh","pro","sss","ssx","zl","zm","item","ir","iw","jd","wd","jm","zz","ly","xly","class","jjsw","bzsw","xxsw","zcsw","htz","time","update_time"
"10801","K9756","浙江省","舟山市","岱山县",,"Q东沙",,"1","1","122.138333","30.313611",,,,,,,,,,,,"2/12/2021 14:05:47"
"10802","K9757","浙江省","舟山市","定海区",,"Q新港社区",,"1","1","122.226388","30.095277",,,,,,,,,,,,"2/12/2021 14:05:47"
"10803","K9758","浙江省","舟山市","定海区",,"Q星马社区",,"1","1","122.218054","30.088888",,,,,,,,,,,,"2/12/2021 14:05:47"
"10804","K9759","浙江省","舟山市","定海区",,"Q海洋研究中心",,"1","1","122.207777","29.978888",,,,,,,,,,,,"2/12/2021 14:05:47"
"10805","K9760","浙江省","舟山市","岱山县",,"Q秀山北浦",,"1","1","122.168888","30.185833",,,,,,,,,,,,"2/12/2021 14:05:47"
"10806","K9762","浙江省","舟山市","普陀区",,"Q田园综合体",,"1","1","122.265555","30.043333",,,,,,,,,,,,"2/12/2021 14:05:47"
"10807","K9765","浙江省","舟山市","岱山县",,"Q长涂东剑",,"1","1","122.33361","30.268888",,,,,,,,,,,,"2/12/2021 14:05:47"
"10808","K9766","浙江省","舟山市","定海区",,"Q毛竹山",,"1","1","122.187499","30.031388",,,,,,,,,,,,"2/12/2021 14:05:47"
"10809","K9767","浙江省","舟山市","定海区",,"Q双阳",,"1","1","122.223888","29.972777",,,,,,,,,,,,"2/12/2021 14:05:47"
"10810","K9768","浙江省","舟山市","定海区",,"Q城东",,"1","1","122.142777","30.019999",,,,,,,,,,,,"2/12/2021 14:05:47"
"10811","K9769","浙江省","舟山市","定海区",,"Q龙潭",,"1","1","122.126943","30.105833",,,,,,,,,,,,"2/12/2021 14:05:47"
"10812","K9770","浙江省","舟山市","定海区",,"Q东风",,"1","1","122.07111","30.137221",,,,,,,,,,,,"2/12/2021 14:05:47"
"10813","K9771","浙江省","舟山市","定海区",,"Q司前",,"1","1","121.990277","30.072499",,,,,,,,,,,,"2/12/2021 14:05:47"
"10814","K9772","浙江省","舟山市","普陀区",,"Q山西村",,"1","1","122.1025","29.731666",,,,,,,,,,,,"2/12/2021 14:05:47"
"10815","K9773","浙江省","舟山市","普陀区",,"Q马峙",,"1","1","122.269999","29.937499",,,,,,,,,,,,"2/12/2021 14:05:47"
"10816","K9774","浙江省","舟山市","普陀区",,"Q区凉帽潭",,"1","1","122.329721","29.937499",,,,,,,,,,,,"2/12/2021 14:05:47"
"10817","K9775","浙江省","舟山市","普陀区",,"Q龙沙",,"1","1","122.380277","29.991944",,,,,,,,,,,,"2/12/2021 14:05:47"
"10818","K9776","浙江省","舟山市","嵊泗县",,"Q金平",,"1","1","122.462222","30.752777",,,,,,,,,,,,"2/12/2021 14:05:47"
"10819","K9777","浙江省","舟山市","嵊泗县",,"Q里西",,"1","1","122.777221","30.700555",,,,,,,,,,,,"2/12/2021 14:05:47"
"10820","KA001","浙江省","杭州市","临安区",,"Q茶亭村",,"1","1","118.98861","30.308055",,,,,,,,,,,,"2/12/2021 14:05:47"
"10821","KA002","浙江省","杭州市","临安区",,"Q大山川村",,"1","1","118.966943","30.267221",,,,,,,,,,,,"2/12/2021 14:05:47"
"10822","KA003","浙江省","杭州市","临安区",,"Q呼日村",,"1","1","118.989444","30.292221",,,,,,,,,,,,"2/12/2021 14:05:47"
"10823","KA004","浙江省","杭州市","临安区",,"Q黄川村",,"1","1","118.942221","30.308611",,,,,,,,,,,,"2/12/2021 14:05:47"
"10824","KA005","浙江省","杭州市","临安区",,"Q江川村",,"1","1","118.973888","30.288055",,,,,,,,,,,,"2/12/2021 14:05:47"
"10825","KA006","浙江省","杭州市","临安区",,"Q桥川村",,"1","1","118.928054","30.231666",,,,,,,,,,,,"2/12/2021 14:05:47"
"10826","KA007","浙江省","杭州市","临安区",,"Q山川村",,"1","1","118.937221","30.285555",,,,,,,,,,,,"2/12/2021 14:05:47"
"10827","KA008","浙江省","杭州市","临安区",,"Q上许村",,"1","1","118.93111","30.239721",,,,,,,,,,,,"2/12/2021 14:05:47"
"10828","KA009","浙江省","杭州市","临安区",,"Q太平里村",,"1","1","118.919721","30.28611",,,,,,,,,,,,"2/12/2021 14:05:47"
"10829","KA010","浙江省","杭州市","临安区",,"Q新二村",,"1","1","118.969166","30.301944",,,,,,,,,,,,"2/12/2021 14:05:47"
"10830","KA011","浙江省","杭州市","临安区",,"Q新桥村",,"1","1","118.958055","30.264722",,,,,,,,,,,,"2/12/2021 14:05:47"
"10831","KA012","浙江省","杭州市","临安区",,"Q阳光村",,"1","1","118.906666","30.240555",,,,,,,,,,,,"2/12/2021 14:05:47"
"10832","KA013","浙江省","杭州市","临安区",,"Q峡谷源村",,"1","1","118.925277","30.194166",,,,,,,,,,,,"2/12/2021 14:05:47"
"10833","KA014","浙江省","杭州市","临安区",,"Q国石村",,"1","1","118.943333","30.201111",,,,,,,,,,,,"2/12/2021 14:05:47"
"10834","KA015","浙江省","杭州市","临安区",,"Q太平村",,"1","1","118.968332","30.209722",,,,,,,,,,,,"2/12/2021 14:05:47"
"10835","KA016","浙江省","杭州市","临安区",,"Q上溪村",,"1","1","118.976666","30.218054",,,,,,,,,,,,"2/12/2021 14:05:47"
"10836","KA017","浙江省","杭州市","临安区",,"Q鱼跳村",,"1","1","119.015555","30.278332",,,,,,,,,,,,"2/12/2021 14:05:47"
"10837","KA018","浙江省","杭州市","临安区",,"Q华光潭村",,"1","1","119.012777","30.291944",,,,,,,,,,,,"2/12/2021 14:05:47"
"10838","KA019","浙江省","杭州市","临安区",,"Q华川村",,"1","1","119.008888","30.320554",,,,,,,,,,,,"2/12/2021 14:05:47"
"10839","KA021","浙江省","杭州市","临安区",,"Q龙井桥村",,"1","1","119.075554","30.2575",,,,,,,,,,,,"2/12/2021 14:05:47"
"10840","KA022","浙江省","杭州市","临安区",,"Q桃花溪村",,"1","1","119.080832","30.277777",,,,,,,,,,,,"2/12/2021 14:05:47"
"10841","KA023","浙江省","杭州市","临安区",,"Q大峡谷村",,"1","1","119.102222","30.236388",,,,,,,,,,,,"2/12/2021 14:05:47"
"10842","KA024","浙江省","杭州市","临安区",,"Q相见村",,"1","1","119.066111","30.255833",,,,,,,,,,,,"2/12/2021 14:05:47"
"10843","KA025","浙江省","杭州市","临安区",,"Q五星村",,"1","1","119.055833","30.253055",,,,,,,,,,,,"2/12/2021 14:05:47"
"10844","KA026","浙江省","杭州市","临安区",,"Q汤家湾村",,"1","1","119.134721","30.161111",,,,,,,,,,,,"2/12/2021 14:05:47"
"10845","KA027","浙江省","杭州市","临安区",,"Q龙井村",,"1","1","119.104444","30.188055",,,,,,,,,,,,"2/12/2021 14:05:47"
"10846","KA028","浙江省","杭州市","临安区",,"Q林坑村",,"1","1","119.113055","30.155",,,,,,,,,,,,"2/12/2021 14:05:47"
"10847","KA029","浙江省","杭州市","临安区",,"Q郡沃村",,"1","1","119.1025","30.165555",,,,,,,,,,,,"2/12/2021 14:05:47"
"10848","KA030","浙江省","杭州市","临安区",,"Q新溪新村",,"1","1","119.089444","30.17111",,,,,,,,,,,,"2/12/2021 14:05:47"
"10849","KA031","浙江省","杭州市","临安区",,"Q无他村",,"1","1","119.077777","30.154722",,,,,,,,,,,,"2/12/2021 14:05:47"
"10850","KA032","浙江省","杭州市","临安区",,"Q浪广村",,"1","1","118.87611","30.164444",,,,,,,,,,,,"2/12/2021 14:05:47"
"10851","KA033","浙江省","杭州市","临安区",,"Q石长城村",,"1","1","118.924166","30.139166",,,,,,,,,,,,"2/12/2021 14:05:47"
"10852","KA034","浙江省","杭州市","临安区",,"Q马啸村",,"1","1","118.958055","30.1625",,,,,,,,,,,,"2/12/2021 14:05:47"
"10853","KA035","浙江省","杭州市","临安区",,"Q大鹄村",,"1","1","118.990555","30.147777",,,,,,,,,,,,"2/12/2021 14:05:47"
"10854","KA036","浙江省","杭州市","临安区",,"Q玉屏村",,"1","1","119.003611","30.14611",,,,,,,,,,,,"2/12/2021 14:05:47"
"10855","KA037","浙江省","杭州市","临安区",,"Q鸠甫",,"1","1","118.92861","30.102777",,,,,,,,,,,,"2/12/2021 14:05:47"
"10856","KA038","浙江省","杭州市","临安区",,"Q新峰村",,"1","1","118.991388","30.115555",,,,,,,,,,,,"2/12/2021 14:05:47"
"10857","KA039","浙江省","杭州市","临安区",,"Q杨溪村",,"1","1","119.021943","30.120554",,,,,,,,,,,,"2/12/2021 14:05:47"
"10858","KA040","浙江省","杭州市","临安区",,"Q新都村",,"1","1","119.063333","30.133054",,,,,,,,,,,,"2/12/2021 14:05:47"
"10859","KA041","浙江省","杭州市","临安区",,"Q朱穴村",,"1","1","119.195277","30.158333",,,,,,,,,,,,"2/12/2021 14:05:47"
"10860","KA042","浙江省","杭州市","临安区",,"Q后营村",,"1","1","119.206111","30.17361",,,,,,,,,,,,"2/12/2021 14:05:47"
"10861","KA043","浙江省","杭州市","临安区",,"Q石铺村",,"1","1","119.261111","30.180277",,,,,,,,,,,,"2/12/2021 14:05:47"
"10862","KA044","浙江省","杭州市","临安区",,"Q孙家村",,"1","1","119.261666","30.236666",,,,,,,,,,,,"2/12/2021 14:05:47"
"10863","KA045","浙江省","杭州市","临安区",,"Q朱白村",,"1","1","119.168332","30.120832",,,,,,,,,,,,"2/12/2021 14:05:47"
"10864","KA046","浙江省","杭州市","临安区",,"Q白牛村",,"1","1","119.171666","30.18111",,,,,,,,,,,,"2/12/2021 14:05:47"
"10865","KA047","浙江省","杭州市","临安区",,"Q联盟村",,"1","1","119.186666","30.180277",,,,,,,,,,,,"2/12/2021 14:05:47"
"10866","KA048","浙江省","杭州市","临安区",,"Q九龙村",,"1","1","119.161666","30.174999",,,,,,,,,,,,"2/12/2021 14:05:47"
"10867","KA049","浙江省","杭州市","临安区",,"Q上营村",,"1","1","119.155277","30.17111",,,,,,,,,,,,"2/12/2021 14:05:47"
"10868","KA050","浙江省","杭州市","临安区",,"Q罗山村",,"1","1","119.250833","30.130277",,,,,,,,,,,,"2/12/2021 14:05:47"
"10869","KA051","浙江省","杭州市","临安区",,"Q中鑫村",,"1","1","119.217499","30.096388",,,,,,,,,,,,"2/12/2021 14:05:47"
"10870","KA052","浙江省","杭州市","临安区",,"Q金燕村",,"1","1","119.079166","30.094721",,,,,,,,,,,,"2/12/2021 14:05:47"
"10871","KA053","浙江省","杭州市","临安区",,"Q聚秀村",,"1","1","119.244721","30.128332",,,,,,,,,,,,"2/12/2021 14:05:47"
"10872","KA054","浙江省","杭州市","临安区",,"Q秀溪村",,"1","1","119.192499","30.118332",,,,,,,,,,,,"2/12/2021 14:05:47"
"10873","KA055","浙江省","杭州市","临安区",,"Q云浪村",,"1","1","119.255","30.118332",,,,,,,,,,,,"2/12/2021 14:05:47"
"10874","KA056","浙江省","杭州市","临安区",,"Q洪岭村",,"1","1","119.210833","29.979999",,,,,,,,,,,,"2/12/2021 14:05:47"
"10875","KA057","浙江省","杭州市","临安区",,"Q童家村",,"1","1","119.215","29.971943",,,,,,,,,,,,"2/12/2021 14:05:47"
"10876","KA058","浙江省","杭州市","临安区",,"Q二联村",,"1","1","119.249721","29.953888",,,,,,,,,,,,"2/12/2021 14:05:47"
"10877","KA059","浙江省","杭州市","临安区",,"Q三联村",,"1","1","119.195833","30.053611",,,,,,,,,,,,"2/12/2021 14:05:47"
"10878","KA060","浙江省","杭州市","临安区",,"Q塘秀村",,"1","1","119.060277","30.034721",,,,,,,,,,,,"2/12/2021 14:05:47"
"10879","KA061","浙江省","杭州市","临安区",,"Q石室村",,"1","1","119.081388","30.01861",,,,,,,,,,,,"2/12/2021 14:05:47"
"10880","KA062","浙江省","杭州市","临安区",,"Q湍源村",,"1","1","119.166388","30.029443",,,,,,,,,,,,"2/12/2021 14:05:47"
"10881","KA063","浙江省","杭州市","临安区",,"Q凉溪村",,"1","1","119.109444","30.057222",,,,,,,,,,,,"2/12/2021 14:05:47"
"10882","KA064","浙江省","杭州市","临安区",,"Q桐坑村",,"1","1","119.029166","30.03611",,,,,,,,,,,,"2/12/2021 14:05:47"
"10883","KA065","浙江省","杭州市","临安区",,"Q迎丰村",,"1","1","119.17611","30.041388",,,,,,,,,,,,"2/12/2021 14:05:47"
"10884","KA066","浙江省","杭州市","临安区",,"Q大地村",,"1","1","119.317221","30.145833",,,,,,,,,,,,"2/12/2021 14:05:47"
"10885","KA067","浙江省","杭州市","临安区",,"Q桃园溪村",,"1","1","119.288055","30.246388",,,,,,,,,,,,"2/12/2021 14:05:47"
"10886","KA068","浙江省","杭州市","临安区",,"Q横路村",,"1","1","119.316388","30.308611",,,,,,,,,,,,"2/12/2021 14:05:47"
"10887","KA069","浙江省","杭州市","临安区",,"Q双庙村",,"1","1","119.310555","30.147777",,,,,,,,,,,,"2/12/2021 14:05:47"
"10888","KA070","浙江省","杭州市","临安区",,"Q浪山村",,"1","1","119.320277","30.113611",,,,,,,,,,,,"2/12/2021 14:05:47"
"10889","KA071","浙江省","杭州市","临安区",,"Q锦坑桥村",,"1","1","119.277499","30.121388",,,,,,,,,,,,"2/12/2021 14:05:47"
"10890","KA072","浙江省","杭州市","临安区",,"Q武村村",,"1","1","119.286944","30.314722",,,,,,,,,,,,"2/12/2021 14:05:47"
"10891","KA073","浙江省","杭州市","临安区",,"Q寨村",,"1","1","119.335833","30.301388",,,,,,,,,,,,"2/12/2021 14:05:47"
"10892","KA074","浙江省","杭州市","临安区",,"Q大溪坞",,"1","1","119.267777","30.299444",,,,,,,,,,,,"2/12/2021 14:05:47"
"10893","KA075","浙江省","杭州市","临安区",,"Q英公村",,"1","1","119.34611","30.277221",,,,,,,,,,,,"2/12/2021 14:05:47"
"10894","KA076","浙江省","杭州市","临安区",,"Q朱湾村",,"1","1","119.41","30.289444",,,,,,,,,,,,"2/12/2021 14:05:47"
"10895","KA077","浙江省","杭州市","临安区",,"Q谢家村",,"1","1","119.408888","30.227499",,,,,,,,,,,,"2/12/2021 14:05:47"
"10896","KA078","浙江省","杭州市","临安区",,"Q横鑫村",,"1","1","119.361666","30.199721",,,,,,,,,,,,"2/12/2021 14:05:47"
"10897","KA079","浙江省","杭州市","临安区",,"Q绍鲁村",,"1","1","119.444999","30.232777",,,,,,,,,,,,"2/12/2021 14:05:47"
"10898","KA080","浙江省","杭州市","临安区",,"Q祈祥村",,"1","1","119.413611","30.166943",,,,,,,,,,,,"2/12/2021 14:05:47"
"10899","KA081","浙江省","杭州市","临安区",,"Q逸逸村",,"1","1","119.386666","30.117499",,,,,,,,,,,,"2/12/2021 14:05:47"
"10900","KA082","浙江省","杭州市","临安区",,"Q古竺村",,"1","1","119.356111","30.11861",,,,,,,,,,,,"2/12/2021 14:05:47"
"10901","KA083","浙江省","杭州市","临安区",,"Q堰口村",,"1","1","119.381666","30.111388",,,,,,,,,,,,"2/12/2021 14:05:47"
"10902","KA084","浙江省","杭州市","临安区",,"Q海龙村",,"1","1","119.41861","30.108611",,,,,,,,,,,,"2/12/2021 14:05:47"
"10903","KA085","浙江省","杭州市","临安区",,"Q麻车埠村",,"1","1","119.374721","30.071388",,,,,,,,,,,,"2/12/2021 14:05:47"
"10904","KA086","浙江省","杭州市","临安区",,"Q沈家坞村",,"1","1","119.315","30.035277",,,,,,,,,,,,"2/12/2021 14:05:47"
"10905","KA087","浙江省","杭州市","临安区",,"Q上沃村",,"1","1","119.389721","30.003333",,,,,,,,,,,,"2/12/2021 14:05:47"
"10906","KA088","浙江省","杭州市","临安区",,"Q伍村村",,"1","1","119.412777","30.029999",,,,,,,,,,,,"2/12/2021 14:05:47"
"10907","KA089","浙江省","杭州市","临安区",,"Q城后村",,"1","1","119.382221","30.068332",,,,,,,,,,,,"2/12/2021 14:05:47"
"10908","KA090","浙江省","杭州市","临安区",,"Q西乐村",,"1","1","119.391666","30.019721",,,,,,,,,,,,"2/12/2021 14:05:47"
"10909","KA091","浙江省","杭州市","临安区",,"Q西游村",,"1","1","119.469999","30.331388",,,,,,,,,,,,"2/12/2021 14:05:47"
"10910","KA092","浙江省","杭州市","临安区",,"Q武山村",,"1","1","119.427777","30.311944",,,,,,,,,,,,"2/12/2021 14:05:47"
"10911","KA093","浙江省","杭州市","临安区",,"Q九狮村",,"1","1","119.487777","30.305833",,,,,,,,,,,,"2/12/2021 14:05:47"
"10912","KA094","浙江省","杭州市","临安区",,"Q月亮桥",,"1","1","119.467221","30.277221",,,,,,,,,,,,"2/12/2021 14:05:47"
"10913","KA095","浙江省","杭州市","临安区",,"Q白鹤村",,"1","1","119.47861","30.263611",,,,,,,,,,,,"2/12/2021 14:05:47"
"10914","KA096","浙江省","杭州市","临安区",,"Q长六村",,"1","1","119.513055","30.227499",,,,,,,,,,,,"2/12/2021 14:05:47"
"10915","KA097","浙江省","杭州市","临安区",,"Q横塘村",,"1","1","119.541388","30.2075",,,,,,,,,,,,"2/12/2021 14:05:47"
"10916","KA098","浙江省","杭州市","临安区",,"Q周云村",,"1","1","119.511388","30.191944",,,,,,,,,,,,"2/12/2021 14:05:47"
"10917","KA099","浙江省","杭州市","临安区",,"Q对石村",,"1","1","119.448333","30.186944",,,,,,,,,,,,"2/12/2021 14:05:47"
"10918","KA100","浙江省","杭州市","临安区",,"Q桂芳桥村",,"1","1","119.47611","30.19611",,,,,,,,,,,,"2/12/2021 14:05:47"
"10919","KA102","浙江省","杭州市","临安区",,"Q东天目村",,"1","1","119.514444","30.326943",,,,,,,,,,,,"2/12/2021 14:05:47"
"10920","KA103","浙江省","杭州市","临安区",,"Q夏村村",,"1","1","119.568054","30.324166",,,,,,,,,,,,"2/12/2021 14:05:47"
"10921","KA104","浙江省","杭州市","临安区",,"Q光辉村",,"1","1","119.556944","30.28111",,,,,,,,,,,,"2/12/2021 14:05:47"
"10922","KA105","浙江省","杭州市","临安区",,"Q南庄村",,"1","1","119.523332","30.297499",,,,,,,,,,,,"2/12/2021 14:05:47"
"10923","KA106","浙江省","杭州市","临安区",,"Q上阳村",,"1","1","119.533888","30.317499",,,,,,,,,,,,"2/12/2021 14:05:47"
"10924","KA107","浙江省","杭州市","临安区",,"Q碧淙村",,"1","1","119.543333","30.253611",,,,,,,,,,,,"2/12/2021 14:05:47"
"10925","KA108","浙江省","杭州市","临安区",,"Q里畈村",,"1","1","119.612777","30.321388",,,,,,,,,,,,"2/12/2021 14:05:47"
"10926","KA109","浙江省","杭州市","临安区",,"Q东坑村",,"1","1","119.601944","30.376666",,,,,,,,,,,,"2/12/2021 14:05:47"
"10927","KA110","浙江省","杭州市","临安区",,"Q临目村",,"1","1","119.579721","30.349721",,,,,,,,,,,,"2/12/2021 14:05:47"
"10928","KA111","浙江省","杭州市","临安区",,"Q长溪村",,"1","1","119.686944","30.326943",,,,,,,,,,,,"2/12/2021 14:05:47"
"10929","KA112","浙江省","杭州市","临安区",,"Q活山村",,"1","1","119.696666","30.316943",,,,,,,,,,,,"2/12/2021 14:05:47"
"10930","KA113","浙江省","杭州市","临安区",,"Q高桥村",,"1","1","119.706111","30.295277",,,,,,,,,,,,"2/12/2021 14:05:47"
"10931","KA114","浙江省","杭州市","临安区",,"Q高乐村",,"1","1","119.724443","30.317499",,,,,,,,,,,,"2/12/2021 14:05:47"
"10932","KA116","浙江省","杭州市","临安区",,"Q白水涧村",,"1","1","119.729721","30.369166",,,,,,,,,,,,"2/12/2021 14:05:47"
"10933","KA117","浙江省","杭州市","临安区",,"Q潘联村",,"1","1","119.754722","30.347777",,,,,,,,,,,,"2/12/2021 14:05:47"
"10934","KA118","浙江省","杭州市","临安区",,"Q泉口村",,"1","1","119.801388","30.32361",,,,,,,,,,,,"2/12/2021 14:05:47"
"10935","KA119","浙江省","杭州市","临安区",,"Q胜联村",,"1","1","119.801388","30.285277",,,,,,,,,,,,"2/12/2021 14:05:47"
"10936","KA120","浙江省","杭州市","临安区",,"Q研里村",,"1","1","119.826943","30.220277",,,,,,,,,,,,"2/12/2021 14:05:47"
"10937","KA121","浙江省","杭州市","临安区",,"Q朱村村",,"1","1","119.813888","30.223888",,,,,,,,,,,,"2/12/2021 14:05:47"
"10938","KA122","浙江省","杭州市","临安区",,"Q民主村",,"1","1","119.799721","30.261388",,,,,,,,,,,,"2/12/2021 14:05:47"
"10939","KA123","浙江省","杭州市","临安区",,"Q龙马村",,"1","1","119.673054","30.266388",,,,,,,,,,,,"2/12/2021 14:05:47"
"10940","KA124","浙江省","杭州市","临安区",,"Q金马村",,"1","1","119.699444","30.279166",,,,,,,,,,,,"2/12/2021 14:05:47"
"10941","KA125","浙江省","杭州市","临安区",,"Q潘山村",,"1","1","119.772499","30.271666",,,,,,,,,,,,"2/12/2021 14:05:47"
"10942","KA126","浙江省","杭州市","临安区",,"Q余村",,"1","1","119.751111","30.221388",,,,,,,,,,,,"2/12/2021 14:05:47"
"10943","KA127","浙江省","杭州市","临安区",,"Q横街村",,"1","1","119.663055","30.23861",,,,,,,,,,,,"2/12/2021 14:05:47"
"10944","KA128","浙江省","杭州市","临安区",,"Q钱王铺村",,"1","1","119.643888","30.230832",,,,,,,,,,,,"2/12/2021 14:05:47"
"10945","KA129","浙江省","杭州市","临安区",,"Q新溪桥村",,"1","1","119.670277","30.239166",,,,,,,,,,,,"2/12/2021 14:05:47"
"10946","KA130","浙江省","杭州市","临安区",,"Q雅园村",,"1","1","119.656388","30.200833",,,,,,,,,,,,"2/12/2021 14:05:47"
"10947","KA131","浙江省","杭州市","临安区",,"Q桥岭村",,"1","1","119.594166","30.175277",,,,,,,,,,,,"2/12/2021 14:05:47"
"10948","KA132","浙江省","杭州市","临安区",,"Q高源村",,"1","1","119.64111","30.168054",,,,,,,,,,,,"2/12/2021 14:05:47"
"10949","KA133","浙江省","杭州市","临安区",,"Q米积村",,"1","1","119.591388","30.194166",,,,,,,,,,,,"2/12/2021 14:05:47"
"10950","KA134","浙江省","杭州市","临安区",,"Q锦绣村",,"1","1","119.669443","30.140277",,,,,,,,,,,,"2/12/2021 14:05:47"
"10951","KA135","浙江省","杭州市","临安区",,"Q锦球村",,"1","1","119.630554","30.178888",,,,,,,,,,,,"2/12/2021 14:05:47"
"10952","KA136","浙江省","杭州市","临安区",,"Q市坞村",,"1","1","119.710277","30.211388",,,,,,,,,,,,"2/12/2021 14:05:47"
"10953","KA137","浙江省","杭州市","临安区",,"Q杨岱村",,"1","1","119.709722","30.194999",,,,,,,,,,,,"2/12/2021 14:05:47"
"10954","KA138","浙江省","杭州市","临安区",,"Q上畔村",,"1","1","119.725832","30.187499",,,,,,,,,,,,"2/12/2021 14:05:47"
"10955","KA139","浙江省","杭州市","临安区",,"Q上甘村",,"1","1","119.715555","30.173332",,,,,,,,,,,,"2/12/2021 14:05:47"
